13.13783111	47296.192	13.031	51.56	502.921	382.897	967.658	17.8	19.348	294.599	7.863	46.5	0	0	0	0	7122.265	9227.585	0.365
13.13810944	47297.194	13.031	51.56	503.6	383.584	967.58	17.749	19.379	294.565	7.862	46.5	0	0	0	0	6977.698	10362.919	0.364
13.13838722	47298.194	13.03	51.559	503.805	384.23	967.508	17.7	19.433	294.568	7.907	46.5	0	0	0	0	6777.698	12490.074	0.365
13.138665	47299.194	13.03	51.559	504.077	384.766	967.448	17.7	19.434	294.561	7.926	46.46	0	0	0	0	6472.713	13081.547	0.365
13.13894333	47300.196	13.03	51.559	504.92	386.281	967.278	17.7	19.402	294.538	7.915	46.553	0	0	0	0	6152.892	12494.397	0.364
13.13921944	47301.19	13.03	51.559	506.312	387.584	967.132	17.7	19.416	294.541	7.918	46.7	0	0	0	0	6393.182	12991.715	0.365
13.13949889	47302.196	13.03	51.559	507.73	388.795	966.996	17.659	19.375	294.528	7.925	46.741	0	0	0	0	7147.779	11665.009	0.365
13.13977444	47303.188	13.029	51.558	508.857	389.721	966.892	17.6	19.36	294.531	7.929	46.885	0	0	0	0	7549.578	10731.066	0.364
13.14005389	47304.194	13.029	51.558	509.72	390.239	966.834	17.6	19.396	294.549	7.917	46.997	0	0	0	0	7575.036	9636.564	0.364
13.14033	47305.188	13.029	51.558	510.437	391.736	966.666	17.6	19.367	294.558	7.909	47.065	0	0	0	0	7535.863	12361.519	0.365
13.14060833	47306.19	13.029	51.558	511.084	392.14	966.621	17.567	19.328	294.537	7.901	47.229	0	0	0	0	7142.887	11914.746	0.365
13.14088722	47307.194	13.029	51.558	511.589	391.976	966.639	17.502	19.311	294.527	7.903	47.298	0	0	0	0	6501.977	9436.815	0.364
13.141165	47308.194	13.028	51.557	512.045	391.935	966.644	17.5	19.272	294.512	7.888	47.3	0	0	0	0	6424.268	8708.581	0.364
13.14144222	47309.192	13.028	51.557	512.543	392.54	966.576	17.5	19.24	294.516	7.867	47.335	0	0	0	0	6767.848	8509.244	0.364
13.14172	47310.192	13.028	51.557	512.961	392.907	966.535	17.465	19.265	294.5	7.845	47.399	0	0	0	0	6747.356	8580.899	0.364
13.14199833	47311.194	13.028	51.557	513.185	392.556	966.574	17.402	19.328	294.496	7.858	47.4	0	0	0	0	6160.384	8651.419	0.364
13.14227611	47312.194	13.028	51.557	513.38	393.367	966.483	17.4	19.334	294.498	7.845	47.357	0	0	0	0	5488.462	8297.984	0.364
13.14255444	47313.196	13.027	51.556	513.819	393.998	966.412	17.4	19.286	294.505	7.776	47.329	0	0	0	0	5172.91	7925.1	0.364
13.14283111	47314.192	13.027	51.556	514.508	393.762	966.439	17.4	19.236	294.502	7.737	47.393	0	0	0	0	5070.362	7820.4	0.364
13.14311056	47315.198	13.027	51.556	515.238	394.982	966.302	17.4	19.202	294.494	7.707	47.33	0	0	0	0	5006.028	7902.323	0.364
13.14338611	47316.19	13.027	51.556	515.935	396.577	966.123	17.4	19.227	294.506	7.693	47.097	0	0	0	0	4860.111	7564.477	0.364
