d35	date_d1_HTDMA	k35	d50	date_d50_HTDMA	k_HTDMA_D50	d75	date_d75_HTDMA	k_HTDMA_D75	d110	date_d110_HTDMA	k_HTDMA_D110	d165	date_d165_HTDMA	k_HTDMA_D165	d265	date_d265_HTDMA	k_HTDMA_D265
35	27.06.2015 07:48:01	0.256068885	50	13.06.2015 02:46:06	0.116110864	75	14.06.2015 15:58:40	0.17483002	110	17.06.2015 05:19:00	0.190872177	165	18.06.2015 22:28:00	0.450557743	265	14.06.2015 22:38:28	0.490212723
35	27.06.2015 08:45:25	0.20128659	50	13.06.2015 03:44:23	0.144440889	75	14.06.2015 17:47:11	0.164876262	110	17.06.2015 07:42:00	0.176300858	165	19.06.2015 00:24:00	0.407020282	265	17.06.2015 02:00:37	0.399535929
35	27.06.2015 09:51:03	0.195938864	50	13.06.2015 04:34:19	0.108832531	75	14.06.2015 19:35:22	0.133057704	110	17.06.2015 09:30:00	0.225701965	165	19.06.2015 02:20:00	0.408643589	265	17.06.2015 02:50:25	0.423679188
35	27.06.2015 11:39:02	0.205287651	50	13.06.2015 05:32:42	0.176852981	75	14.06.2015 21:23:35	0.14528565	110	17.06.2015 11:17:00	0.269439781	165	19.06.2015 04:15:00	0.454815474	265	17.06.2015 03:48:23	0.380339808
35	27.06.2015 12:36:20	0.178743882	50	13.06.2015 06:22:48	0.172846582	75	14.06.2015 23:11:47	0.07612045	110	17.06.2015 13:05:00	0.262936844	165	19.06.2015 06:11:00	0.449129805	265	17.06.2015 04:38:10	0.350257798
35	27.06.2015 13:41:58	0.210539908	50	13.06.2015 07:21:04	0.205287651	75	15.06.2015 01:00:03	0.105270064	110	17.06.2015 14:53:00	0.208027858	165	19.06.2015 08:06:00	0.418058434	265	17.06.2015 05:36:22	0.433718797
35	27.06.2015 15:29:55	0.185042554	50	13.06.2015 08:11:05	0.300813593	75	15.06.2015 02:48:24	0.091260558	110	17.06.2015 17:26:00	0.260359979	165	19.06.2015 10:02:00	0.316634926	265	17.06.2015 06:26:14	0.503877873
35	27.06.2015 16:27:19	0.219146571	50	13.06.2015 09:09:17	0.206226121	75	15.06.2015 04:36:30	0.12218612	110	17.06.2015 19:22:00	0.467208373	165	19.06.2015 11:57:00	0.388190457	265	17.06.2015 07:59:14	0.43102939
35	27.06.2015 17:32:54	0.184530215	50	13.06.2015 09:59:15	0.341274791	75	15.06.2015 06:24:55	0.125931935	110	17.06.2015 21:17:00	0.271606443	165	19.06.2015 13:53:00	0.352751295	265	17.06.2015 08:56:56	0.343744048
35	27.06.2015 19:20:31	0.136623112	50	13.06.2015 10:57:29	0.254960697	75	15.06.2015 08:13:10	0.13470977	110	17.06.2015 23:13:00	0.255061051	165	19.06.2015 15:48:00	0.390089493	265	17.06.2015 10:44:29	0.292486529
35	27.06.2015 20:17:47	0.236176045	50	13.06.2015 11:47:28	0.359097262	75	15.06.2015 10:49:46	0.186202114	110	18.06.2015 01:08:00	0.231323089	165	19.06.2015 17:44:00	0.333021846	265	17.06.2015 11:34:20	0.49971529
35	27.06.2015 22:13:08	0.161232439	50	13.06.2015 12:45:48	0.179376017	75	15.06.2015 12:37:38	0.152353772	110	18.06.2015 03:04:00	0.235170111	165	19.06.2015 19:39:00	0.397493297	265	17.06.2015 12:32:24	0.561383194
35	28.06.2015 00:08:10	0.101197615	50	13.06.2015 13:35:48	0.189162596	75	15.06.2015 14:25:46	0.166219431	110	18.06.2015 04:59:00	0.175174473	165	19.06.2015 21:35:00	0.206093151	265	17.06.2015 13:22:10	0.262914734
35	28.06.2015 01:13:37	0.078689342	50	13.06.2015 14:34:07	0.222187853	75	15.06.2015 16:13:50	0.187931193	110	18.06.2015 06:55:00	0.246567299	165	19.06.2015 23:31:00	0.348842137	265	17.06.2015 14:20:21	0.341529816
35	28.06.2015 03:01:08	0.106528378	50	13.06.2015 16:22:26	0.158213806	75	15.06.2015 18:01:59	0.157043655	110	18.06.2015 08:50:00	0.198881159	165	20.06.2015 01:26:00	0.336957852	265	17.06.2015 15:10:10	0.297707445
35	28.06.2015 03:58:23	0.105122465	50	13.06.2015 17:12:32	0.112053743	75	15.06.2015 19:49:56	0.136090193	110	18.06.2015 10:46:00	0.217788213	165	20.06.2015 03:22:00	0.359158496	265	17.06.2015 16:37:49	0.401750514
35	28.06.2015 05:03:51	0.183826713	50	13.06.2015 18:10:45	0.027423252	75	15.06.2015 21:38:02	0.079548038	110	18.06.2015 12:42:00	0.201265336	165	20.06.2015 05:17:00	0.422329935	265	17.06.2015 17:43:30	0.440481193
35	28.06.2015 06:51:26	0.251429482	50	13.06.2015 19:59:05	0.073357566	75	15.06.2015 23:26:05	0.071019822	110	18.06.2015 14:37:00	0.218371705	165	20.06.2015 07:13:00	0.522691104	265	17.06.2015 18:33:18	0.449846
35	28.06.2015 07:48:42	0.233475277	50	13.06.2015 20:49:05	0.057566604	75	16.06.2015 01:14:15	0.061272955	110	18.06.2015 16:33:00	0.376430385	165	20.06.2015 09:08:00	0.39699384	265	17.06.2015 20:28:46	0.284505576
35	28.06.2015 08:54:09	0.244942248	50	13.06.2015 21:47:32	0.070798984	75	16.06.2015 03:02:19	0.046066991	110	18.06.2015 18:29:00	0.324945442	165	20.06.2015 11:04:00	0.337080208	265	17.06.2015 21:34:33	0.339831459
35	28.06.2015 10:41:47	0.186711745	50	13.06.2015 22:37:28	0.072005527	75	16.06.2015 04:50:35	0.065438436	110	18.06.2015 20:24:00	0.366773913	165	20.06.2015 12:59:00	0.267047963	265	17.06.2015 22:24:27	0.29390598
35	28.06.2015 11:39:02	0.299298384	50	13.06.2015 23:35:46	0.062725771	75	16.06.2015 06:38:30	0.068599919	110	18.06.2015 22:20:00	0.283128558	165	20.06.2015 14:55:00	0.268521622	265	17.06.2015 23:30:00	0.255403704
35	28.06.2015 12:44:29	0.185042554	50	14.06.2015 00:25:51	0.065117574	75	16.06.2015 08:26:41	0.120013025	110	19.06.2015 00:16:00	0.425585995	165	20.06.2015 16:50:00	0.318425665	265	18.06.2015 00:19:47	0.610234262
35	28.06.2015 14:32:25	0.152836629	50	14.06.2015 01:24:11	0.052381136	75	16.06.2015 10:14:42	0.166570502	110	19.06.2015 02:11:00	0.292069238	165	20.06.2015 18:46:00	0.338668772	265	18.06.2015 01:25:29	0.549826042
35	28.06.2015 15:29:36	0.131594373	50	14.06.2015 02:14:24	0.100275055	75	16.06.2015 12:02:12	0.225179084	110	19.06.2015 04:07:00	0.348896638	165	20.06.2015 20:41:00	0.376656396	265	18.06.2015 02:15:10	0.431892875
35	28.06.2015 16:35:03	0.126800239	50	14.06.2015 03:12:34	0.081225085	75	16.06.2015 13:49:51	0.2310446	110	19.06.2015 06:02:00	0.362076169	165	20.06.2015 22:37:00	0.26423257	265	18.06.2015 03:20:54	0.335267127
35	28.06.2015 18:22:50	0.10150573	50	14.06.2015 04:02:39	0.09399216	75	16.06.2015 15:37:49	0.239428409	110	19.06.2015 07:58:00	0.400118299	165	21.06.2015 00:32:00	0.405361442	265	18.06.2015 11:53:15	0.642010578
35	28.06.2015 19:19:59	0.080888889	50	14.06.2015 05:00:55	0.125528875	75	16.06.2015 17:25:55	0.212660518	110	19.06.2015 09:53:00	0.365030673	165	21.06.2015 02:27:00	0.345877036	265	19.06.2015 04:23:58	0.186325992
35	28.06.2015 20:25:18	0.044783027	50	14.06.2015 05:50:55	0.173907134	75	16.06.2015 19:14:07	0.225352062	110	19.06.2015 11:49:00	0.358098789	165	21.06.2015 04:23:00	0.470855623	265	19.06.2015 06:19:18	0.204016975
35	28.06.2015 22:12:58	0.044115565	50	14.06.2015 06:49:17	0.146888019	75	16.06.2015 21:01:52	0.125830524	110	19.06.2015 13:45:00	0.34996638	165	21.06.2015 06:18:00	0.353218919	265	19.06.2015 08:14:51	0.224202508
35	28.06.2015 23:10:08	0.118482044	50	14.06.2015 08:37:30	0.120597514	75	16.06.2015 22:49:40	0.12280351	110	19.06.2015 15:40:00	0.346512764	165	21.06.2015 08:14:00	0.400536842	265	19.06.2015 11:00:20	0.411982642
35	29.06.2015 00:15:40	0.094996992	50	14.06.2015 09:26:56	0.17609893	75	17.06.2015 00:37:32	0.081526033	110	19.06.2015 17:36:00	0.331736802	165	21.06.2015 10:09:00	0.49507234	265	20.06.2015 01:34:51	0.30353432
35	29.06.2015 02:03:27	0.082091391	50	14.06.2015 10:25:06	0.211014086	75	17.06.2015 02:25:28	0.07067564	110	19.06.2015 19:31:00	0.380400971	165	21.06.2015 12:05:00	0.487863952	265	20.06.2015 03:30:30	0.86857145
35	29.06.2015 03:00:35	0.119673796	50	14.06.2015 11:15:09	0.115681502	75	17.06.2015 04:13:21	0.077283776	110	19.06.2015 21:27:00	0.221088252	165	21.06.2015 14:00:00	0.402245468	265	20.06.2015 04:20:26	0.291227582
35	29.06.2015 04:06:08	0.070937929	50	14.06.2015 12:13:33	0.258291967	75	17.06.2015 06:01:22	0.095935146	110	19.06.2015 23:22:00	0.29374872	165	21.06.2015 15:55:00	0.521409608	265	20.06.2015 05:26:04	0.328061762
35	29.06.2015 05:53:55	0.116809732	50	14.06.2015 13:03:36	0.192864026	75	17.06.2015 07:34:19	0.098248286	110	20.06.2015 01:18:00	0.261330743	165	21.06.2015 17:51:00	0.349113618	265	20.06.2015 06:15:51	0.38123853
35	29.06.2015 06:51:08	0.162750177	50	14.06.2015 14:01:58	0.107155179	75	17.06.2015 09:21:45	0.138483579	110	20.06.2015 03:13:00	0.253066691	165	21.06.2015 19:47:00	0.30871196	265	20.06.2015 07:21:30	0.262091767
35	29.06.2015 07:56:45	0.168014243	50	14.06.2015 15:50:18	0.110676949	75	17.06.2015 11:09:30	0.230904821	110	20.06.2015 05:09:00	0.347803164	165	21.06.2015 21:42:00	0.313375741	265	20.06.2015 11:12:19	0.386472728
35	29.06.2015 09:44:22	0.23135301	50	14.06.2015 16:40:29	0.149174296	75	17.06.2015 12:57:15	0.178890993	110	20.06.2015 07:04:00	0.404749864	165	21.06.2015 23:38:00	0.356704899	265	20.06.2015 13:07:48	0.396593079
35	29.06.2015 10:41:32	0.274181648	50	14.06.2015 22:05:08	0.114076212	75	17.06.2015 14:45:11	0.118647794	110	20.06.2015 09:00:00	0.302130073	165	22.06.2015 01:33:00	0.349686819	265	20.06.2015 13:57:34	0.517642641
35	29.06.2015 11:46:59	0.189874554	50	14.06.2015 23:03:26	0.125253093	75	17.06.2015 16:12:52	0.258062796	110	20.06.2015 10:55:00	0.370117746	165	22.06.2015 03:29:00	0.348883693	265	20.06.2015 15:03:28	0.502106472
35	29.06.2015 13:34:57	0.159961881	50	14.06.2015 23:53:25	0.133507351	75	17.06.2015 18:08:24	0.196116045	110	20.06.2015 12:51:00	0.318607892	165	22.06.2015 05:25:00	0.340113715	265	20.06.2015 15:53:27	0.503982179
35	29.06.2015 14:32:03	0.176852981	50	15.06.2015 00:51:39	0.054242428	75	17.06.2015 20:03:51	0.199785274	110	20.06.2015 14:46:00	0.341134764	165	22.06.2015 07:20:00	0.296699542	265	20.06.2015 16:58:54	0.512154445
35	29.06.2015 15:37:33	0.176475791	50	15.06.2015 01:41:40	0.054285881	75	17.06.2015 21:59:30	0.226764532	110	20.06.2015 16:42:00	0.22140644	165	22.06.2015 09:16:00	0.344	265	20.06.2015 17:48:42	0.423489165
35	29.06.2015 17:25:13	0.157973284	50	15.06.2015 02:40:04	0.037464505	75	17.06.2015 23:54:55	0.115274587	110	20.06.2015 18:37:00	0.22276794	165	22.06.2015 11:11:00	0.282384198	265	20.06.2015 19:44:14	0.507745059
35	29.06.2015 19:28:05	0.192277578	50	15.06.2015 04:28:11	0.106059065	75	18.06.2015 01:50:24	0.120699669	110	20.06.2015 20:33:00	0.324287488	165	22.06.2015 13:07:00	0.408134711	265	20.06.2015 21:39:47	0.530645051
35	29.06.2015 21:15:59	0.069597753	50	15.06.2015 05:18:13	0.145313079	75	18.06.2015 03:45:50	0.093417068	110	20.06.2015 22:28:00	0.201210898	165	22.06.2015 15:03:00	0.333668996	265	20.06.2015 22:45:26	0.483558707
35	29.06.2015 22:13:07	0.126800239	50	15.06.2015 06:16:36	0.100172713	75	18.06.2015 05:41:22	0.136895795	110	21.06.2015 00:24:00	0.34433831	165	22.06.2015 16:59:00	0.295642913	265	20.06.2015 23:35:14	0.378545648
35	29.06.2015 23:18:38	0.035450767	50	15.06.2015 07:06:42	0.184466214	75	18.06.2015 07:37:00	0.141621417	110	21.06.2015 02:19:00	0.186074703	165	22.06.2015 18:54:00	0.497813948	265	21.06.2015 00:40:44	0.474123975
35	01.07.2015 00:17:41	0.115359836	50	15.06.2015 08:04:49	0.135430355	75	18.06.2015 09:32:26	0.134473992	110	21.06.2015 04:15:00	0.259555911	165	22.06.2015 20:50:00	0.239572841	265	21.06.2015 01:30:33	0.510577269
35	01.07.2015 02:05:13	0.050533864	50	15.06.2015 08:54:39	0.118103713	75	18.06.2015 11:28:12	0.135074852	110	21.06.2015 06:10:00	0.260064868	165	22.06.2015 22:45:00	0.194795361	265	21.06.2015 02:36:13	0.512364937
35	01.07.2015 09:45:25	0.109200593	50	15.06.2015 09:51:36	0.115038474	75	18.06.2015 13:23:50	0.124993997	110	21.06.2015 08:05:00	0.467375296	165	23.06.2015 01:31:00	0.281577405	265	21.06.2015 03:26:02	0.825541984
35	01.07.2015 10:42:38	0.319287948	50	15.06.2015 10:41:27	0.158996493	75	18.06.2015 15:19:25	0.153453451	110	21.06.2015 10:01:00	0.293130446	165	23.06.2015 03:27:00	0.378981217	265	21.06.2015 04:31:46	0.395492432
35	01.07.2015 11:47:49	0.191431821	50	15.06.2015 11:39:34	0.163724482	75	18.06.2015 17:15:09	0.232877643	110	21.06.2015 11:56:00	0.440889581	165	23.06.2015 05:23:00	0.487766583	265	21.06.2015 05:21:40	0.827752809
35	01.07.2015 13:35:26	0.133	50	15.06.2015 12:29:18	0.13611146	75	18.06.2015 19:10:43	0.223676507	110	21.06.2015 13:52:00	0.263568879	165	23.06.2015 07:18:00	0.421399647	265	21.06.2015 06:27:14	0.441548916
35	01.07.2015 14:32:37	0.248650098	50	15.06.2015 13:27:28	0.085729	75	18.06.2015 21:06:12	0.155499219	110	21.06.2015 15:47:00	0.449339995	165	23.06.2015 09:14:00	0.43102865	265	21.06.2015 18:49:51	0.14572078
35	01.07.2015 15:38:02	0.123109337	50	15.06.2015 14:17:24	0.154978827	75	18.06.2015 23:01:57	0.216775166	110	21.06.2015 17:43:00	0.409476543	165	23.06.2015 11:09:00	0.427505655	265	21.06.2015 19:55:29	0.292250277
35	01.07.2015 17:25:49	0.168569001	50	15.06.2015 15:15:42	0.133	75	19.06.2015 00:07:45	0.173620427	110	21.06.2015 19:38:00	0.290217385	165	23.06.2015 13:05:00	0.631320998	265	21.06.2015 20:45:23	0.209187677
35	01.07.2015 18:23:12	0.211217448	50	15.06.2015 16:05:32	0.091643672	75	19.06.2015 02:03:19	0.186836352	110	21.06.2015 21:34:00	0.197657696	165	23.06.2015 15:00:00	0.4036492	265	21.06.2015 21:51:11	0.138733985
35	01.07.2015 19:28:34	0.171975165	50	15.06.2015 17:03:36	0.09899816	75	19.06.2015 03:59:01	0.215380713	110	21.06.2015 23:30:00	0.285468666	165	23.06.2015 16:56:00	0.417401556	265	21.06.2015 22:41:10	0.248723057
35	01.07.2015 21:16:13	0.162263889	50	15.06.2015 17:53:37	0.105902778	75	19.06.2015 05:54:19	0.198709184	110	22.06.2015 01:25:00	0.261891783	165	23.06.2015 18:52:00	0.484741059	265	21.06.2015 23:46:41	0.291227582
35	01.07.2015 22:13:21	0.081946826	50	15.06.2015 18:51:44	0.097421966	75	19.06.2015 07:49:55	0.1554655	110	22.06.2015 03:21:00	0.265168182	165	23.06.2015 20:47:00	0.308637393	265	22.06.2015 00:36:32	0.257327533
35	01.07.2015 23:18:55	0.09661154	50	15.06.2015 19:41:36	0.080888889	75	19.06.2015 09:45:32	0.15186288	110	22.06.2015 05:17:00	0.204701965	165	23.06.2015 22:42:00	0.454902846	265	22.06.2015 01:42:18	0.396960316
35	02.07.2015 01:06:30	0.075468708	50	15.06.2015 20:39:46	0.073357566	75	19.06.2015 11:41:06	0.207013504	110	22.06.2015 07:12:00	0.232191456	165	24.06.2015 00:38:00	0.529134542	265	22.06.2015 02:32:17	0.240397248
35	02.07.2015 02:03:48	0.20999856	50	15.06.2015 21:29:43	0.075657141	75	19.06.2015 13:36:44	0.223361296	110	22.06.2015 09:08:00	0.226005373	165	24.06.2015 02:33:00	0.43286634	265	22.06.2015 03:37:59	0.270907223
			50	15.06.2015 22:27:55	0.050962214	75	19.06.2015 15:32:16	0.239457182	110	22.06.2015 11:03:00	0.252348388	165	24.06.2015 04:28:00	0.369441044	265	22.06.2015 04:27:58	0.291148985
			50	15.06.2015 23:17:42	0.034012198	75	19.06.2015 17:27:53	0.211467897	110	22.06.2015 12:59:00	0.30233105	165	24.06.2015 06:24:00	0.343215413	265	22.06.2015 05:33:37	0.221979902
			50	16.06.2015 00:16:02	0.027887137	75	19.06.2015 19:23:22	0.190681045	110	22.06.2015 14:55:00	0.316552648	165	24.06.2015 10:14:00	0.451522773	265	22.06.2015 06:23:32	0.295962168
			50	16.06.2015 01:05:53	0.023635515	75	19.06.2015 21:18:48	0.151715934	110	22.06.2015 16:50:00	0.18369507	165	24.06.2015 12:09:00	0.35336875	265	22.06.2015 07:29:09	0.248869004
			50	16.06.2015 02:04:06	0.034850213	75	20.06.2015 00:04:17	0.150631508	110	22.06.2015 18:46:00	0.286324978	165	24.06.2015 14:04:00	0.52217697	265	22.06.2015 08:19:09	0.184786311
			50	16.06.2015 02:54:01	0.050747945	75	20.06.2015 01:59:51	0.142554051	110	22.06.2015 20:42:00	0.296581921	165	24.06.2015 15:59:00	0.285805074	265	22.06.2015 09:24:48	0.237388838
			50	16.06.2015 03:52:11	0.161656839	75	20.06.2015 03:55:27	0.152434393	110	22.06.2015 22:37:00	0.214329519	165	24.06.2015 17:55:00	0.505128033	265	22.06.2015 10:14:37	0.626479123
			50	16.06.2015 04:42:19	0.105330365	75	20.06.2015 05:50:57	0.201562115	110	23.06.2015 01:23:00	0.303154766	165	24.06.2015 19:50:00	0.371533662	265	22.06.2015 11:20:21	0.211081864
			50	16.06.2015 05:40:18	0.127409889	75	20.06.2015 08:52:01	0.172147311	110	23.06.2015 03:18:00	0.196988286	165	24.06.2015 21:45:00	0.242700974	265	22.06.2015 12:10:19	0.216809202
			50	16.06.2015 06:30:15	0.227344744	75	20.06.2015 11:37:17	0.162150528	110	23.06.2015 05:14:00	0.352864901	165	24.06.2015 23:40:00	0.282307359	265	22.06.2015 13:16:06	0.317563726
			50	16.06.2015 07:28:30	0.137990966	75	20.06.2015 13:32:40	0.150638216	110	23.06.2015 07:10:00	0.30284469	165	25.06.2015 01:35:00	0.367008547	265	22.06.2015 19:02:56	0.390923525
			50	16.06.2015 08:18:21	0.17011385	75	20.06.2015 15:28:28	0.166263111	110	23.06.2015 09:05:00	0.359190717	165	25.06.2015 03:31:00	0.248812585	265	22.06.2015 19:52:52	0.273418491
			50	16.06.2015 09:16:37	0.191496823	75	20.06.2015 17:23:50	0.181474883	110	23.06.2015 11:01:00	0.406389307	165	25.06.2015 05:26:00	0.287344713	265	22.06.2015 20:58:34	0.191106948
			50	16.06.2015 10:06:27	0.1434548	75	20.06.2015 19:19:21	0.11999211	110	23.06.2015 12:57:00	0.580363626	165	25.06.2015 07:21:00	0.238608666	265	22.06.2015 21:48:35	0.300973305
			50	16.06.2015 11:04:32	0.235606294	75	20.06.2015 21:14:53	0.134619266	110	23.06.2015 14:52:00	0.362800942	165	25.06.2015 09:17:00	0.274819679	265	22.06.2015 23:44:21	0.181659312
			50	16.06.2015 11:53:56	0.163907422	75	20.06.2015 23:10:21	0.139889964	110	23.06.2015 16:48:00	0.409599099	165	25.06.2015 11:12:00	0.340052381	265	23.06.2015 00:49:58	0.183507309
			50	16.06.2015 12:51:55	0.240612794	75	21.06.2015 01:05:42	0.114468623	110	23.06.2015 18:43:00	0.382189152	165	25.06.2015 13:07:00	0.280503684	265	23.06.2015 06:37:13	0.260971487
			50	16.06.2015 13:41:39	0.238461291	75	21.06.2015 03:01:07	0.133717812	110	23.06.2015 20:39:00	0.373286518	165	25.06.2015 15:02:00	0.345867161	265	23.06.2015 07:27:00	0.209660526
			50	16.06.2015 14:39:45	0.185234834	75	21.06.2015 04:56:42	0.159608461	110	23.06.2015 22:34:00	0.304621554	165	25.06.2015 16:58:00	0.367117582	265	23.06.2015 09:22:33	0.766360347
			50	16.06.2015 15:29:33	0.183251952	75	21.06.2015 06:52:10	0.18842688	110	24.06.2015 00:29:00	0.279573982	165	25.06.2015 18:53:00	0.30692954	265	23.06.2015 19:00:26	0.348967296
			50	16.06.2015 16:27:44	0.174594778	75	21.06.2015 08:47:19	0.204683721	110	24.06.2015 02:25:00	0.404849192	165	25.06.2015 20:48:00	0.300530484	265	23.06.2015 20:06:04	0.355530699
			50	16.06.2015 17:17:38	0.336194388	75	21.06.2015 10:42:47	0.207996525	110	24.06.2015 04:20:00	0.362320013	165	25.06.2015 22:43:00	0.414953781	265	23.06.2015 20:55:49	0.221841317
			50	16.06.2015 18:15:48	0.1770417	75	21.06.2015 12:38:13	0.187385015	110	24.06.2015 06:16:00	0.317915039	165	26.06.2015 00:38:00	0.260512913	265	23.06.2015 22:01:26	0.28349602
			50	16.06.2015 19:05:46	0.141547875	75	21.06.2015 14:33:40	0.184796671	110	24.06.2015 08:11:00	0.4452543	165	26.06.2015 02:33:00	0.299620034	265	23.06.2015 22:51:15	0.26734948
			50	16.06.2015 20:03:43	0.021636414	75	21.06.2015 16:29:09	0.220563045	110	24.06.2015 10:06:00	0.511638519	165	26.06.2015 04:28:00	0.56683156	265	23.06.2015 23:56:46	0.470297824
			50	16.06.2015 20:53:31	0.054720831	75	21.06.2015 18:24:50	0.175590899	110	24.06.2015 12:01:00	0.294512955	165	26.06.2015 06:23:00	0.27643752	265	24.06.2015 00:46:31	0.255477574
			50	16.06.2015 21:51:45	0.030417856	75	21.06.2015 20:20:29	0.177703123	110	24.06.2015 13:56:00	0.522164762	165	26.06.2015 08:19:00	0.396793415	265	24.06.2015 01:51:59	0.197912328
			50	16.06.2015 22:41:26	0.036133383	75	21.06.2015 22:16:12	0.160999331	110	24.06.2015 15:51:00	0.415536087	165	26.06.2015 10:13:00	0.268888889	265	24.06.2015 02:41:57	0.490212723
			50	16.06.2015 23:39:31	0.032701808	75	22.06.2015 00:11:39	0.130184521	110	24.06.2015 17:46:00	0.285035603	165	26.06.2015 12:09:00	0.266576945	265	26.06.2015 10:22:06	0.423679188
			50	17.06.2015 00:29:16	0.059333929	75	22.06.2015 02:07:16	0.112638538	110	24.06.2015 19:41:00	0.230448821	165	26.06.2015 14:04:00	0.268888889	265	26.06.2015 11:27:41	0.380339808
			50	17.06.2015 01:27:27	0.04469949	75	22.06.2015 04:02:59	0.133737271	110	24.06.2015 21:37:00	0.258438288	165	26.06.2015 15:59:00	0.45437915	265	26.06.2015 12:17:25	0.350257798
			50	17.06.2015 02:17:08	0.053245106	75	22.06.2015 05:58:32	0.136751573	110	24.06.2015 23:32:00	0.183277062	165	26.06.2015 17:55:00	0.315420944	265	26.06.2015 13:22:57	0.433718797
			50	17.06.2015 03:15:16	0.064257629	75	22.06.2015 07:54:10	0.113629956	110	25.06.2015 01:27:00	0.212504949	165	26.06.2015 19:50:00	0.245006129	265	26.06.2015 14:12:43	0.503877873
			50	17.06.2015 04:05:02	0.130921593	75	22.06.2015 09:49:42	0.136455907	110	25.06.2015 03:22:00	0.222351422	165	26.06.2015 21:45:00	0.248549505	265	26.06.2015 15:18:11	0.43102939
			50	17.06.2015 05:03:04	0.165802549	75	22.06.2015 11:45:20	0.151927923	110	25.06.2015 05:18:00	0.174945557	165	26.06.2015 23:41:00	0.199724144	265	26.06.2015 16:07:57	0.343744048
			50	17.06.2015 05:52:59	0.117563961	75	22.06.2015 13:41:07	0.153510794	110	25.06.2015 07:13:00	0.274807367	165	27.06.2015 01:36:00	0.347277358	265	26.06.2015 18:03:20	0.292486529
			50	17.06.2015 06:51:06	0.237388838	75	22.06.2015 15:36:42	0.142907579	110	25.06.2015 09:08:00	0.299860128	165	27.06.2015 03:31:00	0.205830044	265	26.06.2015 19:08:51	0.49971529
			50	17.06.2015 07:26:01	0.186261732	75	22.06.2015 17:32:18	0.153626009	110	25.06.2015 11:03:00	0.234885537	165	27.06.2015 05:27:00	0.253499009	265	26.06.2015 19:58:35	0.561383194
			50	17.06.2015 08:23:43	0.18210467	75	22.06.2015 19:27:54	0.140699824	110	25.06.2015 12:59:00	0.306200195	165	27.06.2015 07:23:00	0.353851248	265	26.06.2015 21:04:18	0.262914734
			50	17.06.2015 09:13:28	0.160324493	75	22.06.2015 21:23:34	0.111462669	110	25.06.2015 14:54:00	0.307416174	165	27.06.2015 09:18:00	0.228833333	265	26.06.2015 21:54:11	0.341529816
			50	17.06.2015 10:11:23	0.086804627	75	22.06.2015 23:19:14	0.123483051	110	25.06.2015 16:49:00	0.450974201	165	27.06.2015 11:14:00	0.269819622	265	26.06.2015 22:59:52	0.297707445
			50	17.06.2015 11:01:08	0.089708592	75	23.06.2015 01:14:57	0.130445676	110	25.06.2015 18:44:00	0.453283962	165	27.06.2015 13:09:00	0.215299216	265	26.06.2015 23:49:39	0.401750514
			50	17.06.2015 11:59:13	0.121033056	75	23.06.2015 03:10:42	0.113341505	110	25.06.2015 20:39:00	0.153818707	165	27.06.2015 15:05:00	0.198815039	265	27.06.2015 00:55:14	0.440481193
			50	17.06.2015 12:48:59	0.056819206	75	23.06.2015 05:06:26	0.104937711	110	25.06.2015 22:34:00	0.192075404	165	27.06.2015 17:00:00	0.265704514	265	27.06.2015 01:44:56	0.449846
			50	17.06.2015 13:47:09	0.116325748	75	23.06.2015 07:02:10	0.152533903	110	26.06.2015 00:30:00	0.311255709	165	27.06.2015 18:55:00	0.318665625	265	27.06.2015 03:40:19	0.284505576
			50	17.06.2015 14:36:51	0.268482519	75	23.06.2015 08:57:36	0.149689176	110	26.06.2015 02:25:00	0.180395614	165	27.06.2015 20:51:00	0.273049562	265	27.06.2015 04:45:55	0.339831459
			50	17.06.2015 15:35:07	0.227625	75	23.06.2015 10:53:17	0.205325865	110	26.06.2015 04:20:00	0.188561176	165	27.06.2015 22:46:00	0.297138945	265	27.06.2015 05:35:46	0.29390598
			50	17.06.2015 16:04:34	0.153074081	75	23.06.2015 12:48:46	0.232878254	110	26.06.2015 06:15:00	0.184677911	165	28.06.2015 01:46:00	0.256746317	265	27.06.2015 06:41:28	0.255403704
			50	17.06.2015 17:10:14	0.348280014	75	23.06.2015 14:44:11	0.216786158	110	26.06.2015 08:10:00	0.153879184	165	28.06.2015 03:41:00	0.352875648	265	27.06.2015 07:31:30	0.610234262
			50	17.06.2015 18:00:08	0.366020573	75	23.06.2015 16:39:48	0.216823525	110	26.06.2015 10:05:00	0.169918261	165	28.06.2015 05:37:00	0.611046471	265	27.06.2015 08:37:11	0.549826042
			50	17.06.2015 19:05:44	0.136680006	75	23.06.2015 18:35:24	0.165819655	110	26.06.2015 12:00:00	0.205676182	165	28.06.2015 07:32:00	0.504741088	265	27.06.2015 09:26:57	0.431892875
			50	17.06.2015 19:55:33	0.216192338	75	23.06.2015 20:30:57	0.180290831	110	26.06.2015 13:56:00	0.256041062	165	28.06.2015 09:27:00	0.363296225	265	27.06.2015 10:32:37	0.335267127
			50	17.06.2015 21:01:14	0.136338774	75	23.06.2015 22:26:20	0.168429197	110	26.06.2015 15:51:00	0.284734174	165	28.06.2015 11:22:00	0.419650732	265	27.06.2015 19:03:58	0.642010578
